Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,OrderEntry_EUR_Actual,OrderEntry_EUR_Forecast,LostOrderEntry_EUR_Actual
Automotive,International,Hyperscaler,MidMarket,Trade Show,2020,Q1,7546269.64837235,7266063.880470346,10000000.0
Automotive,International,Hyperscaler,MidMarket,Mail,2020,Q1,7438213.408503738,7424284.847999292,10000000.0
Automotive,International,Hyperscaler,SME,Website,2020,Q1,7381527.526540214,7502833.224406047,5000000.0
Automotive,International,Hyperscaler,SME,Trade Show,2020,Q1,7168729.4221968455,7287170.154700456,5000000.0
Automotive,International,Hyperscaler,SME,Mail,2020,Q1,7401753.252014626,7317105.939295276,5000000.0
Automotive,International,OTC,LargeEnterprise,Website,2020,Q1,6729354.873375039,6726100.447133899,6666666.666666667
Automotive,International,OTC,LargeEnterprise,Trade Show,2020,Q1,6389366.939427943,6646899.937205015,6666666.666666667
Automotive,International,OTC,LargeEnterprise,Mail,2020,Q1,6540665.194278829,6692214.98570605,6666666.666666667
Automotive,International,OTC,MidMarket,Website,2020,Q1,5013211.921578387,4881628.666195489,6666666.666666667
Automotive,International,OTC,MidMarket,Trade Show,2020,Q1,4972230.585326261,4820222.861195235,6666666.666666667
Automotive,International,OTC,MidMarket,Mail,2020,Q1,4959104.72229858,4873559.039615936,6666666.666666667
Automotive,International,OTC,SME,Website,2020,Q1,4960745.225196132,4964827.575349454,3333333.3333333335
Automotive,International,OTC,SME,Trade Show,2020,Q1,4857847.345365927,4782829.121450793,3333333.3333333335
Automotive,International,OTC,SME,Mail,2020,Q1,4838077.553279348,4831140.731684952,3333333.3333333335
Transport,North,MPLS,LargeEnterprise,Website,2020,Q1,26628311.182098955,25407950.77407188,20000000.0
Transport,North,MPLS,LargeEnterprise,Trade Show,2020,Q1,26629514.764820024,26025089.714674346,20000000.0
Transport,North,MPLS,LargeEnterprise,Mail,2020,Q1,26720649.043061502,26657246.510900714,20000000.0
Transport,North,MPLS,MidMarket,Website,2020,Q1,20095888.663067766,19029596.425957613,20000000.0
Transport,North,MPLS,MidMarket,Trade Show,2020,Q1,19613610.878633127,19810388.2321686,20000000.0
Transport,North,MPLS,MidMarket,Mail,2020,Q1,19601819.55362464,20118995.049416486,20000000.0
Transport,North,MPLS,SME,Website,2020,Q1,19957954.21476013,19284313.43381342,10000000.0
Transport,North,MPLS,SME,Trade Show,2020,Q1,19779956.716933317,19832361.808873177,10000000.0
Transport,North,MPLS,SME,Mail,2020,Q1,19842360.252709243,20170122.28132024,10000000.0
Transport,North,SD-WAN,LargeEnterprise,Website,2020,Q1,6651650.401107774,6718244.557394318,20000000.0
Transport,North,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6689335.470060361,6427305.01054499,20000000.0
Transport,North,SD-WAN,LargeEnterprise,Mail,2020,Q1,6468531.396073948,6373465.75461816,20000000.0
Transport,North,SD-WAN,MidMarket,Website,2020,Q1,4862674.885791983,4794484.761368775,20000000.0
Transport,North,SD-WAN,MidMarket,Trade Show,2020,Q1,4778194.58195226,4960610.700544642,20000000.0
Transport,North,SD-WAN,MidMarket,Mail,2020,Q1,4923484.0422988525,4967727.662635983,20000000.0
Transport,North,SD-WAN,SME,Website,2020,Q1,4760782.682139022,4952270.9684884595,10000000.0
Transport,North,SD-WAN,SME,Trade Show,2020,Q1,4889679.405439738,4850823.516322671,10000000.0
Transport,North,SD-WAN,SME,Mail,2020,Q1,4912793.390412273,4800933.081927436,10000000.0
Transport,North,MS365,LargeEnterprise,Website,2020,Q1,9671924.75127697,9848456.655171352,6666666.666666667
Transport,North,MS365,LargeEnterprise,Trade Show,2020,Q1,9854499.956341406,9790208.26745472,6666666.666666667
Transport,North,MS365,LargeEnterprise,Mail,2020,Q1,9518300.14996343,9937300.488273382,6666666.666666667
Transport,North,MS365,MidMarket,Website,2020,Q1,7141806.6849371465,7323612.035408529,6666666.666666667
Transport,North,MS365,MidMarket,Trade Show,2020,Q1,7495170.252296846,7277387.862608911,6666666.666666667
Transport,North,MS365,MidMarket,Mail,2020,Q1,7287085.788635069,7257065.3598115565,6666666.666666667
Transport,North,MS365,SME,Website,2020,Q1,7182177.230693348,7220161.644022386,3333333.3333333335
Transport,North,MS365,SME,Trade Show,2020,Q1,7360009.4670246625,7244585.869283997,3333333.3333333335
Transport,North,MS365,SME,Mail,2020,Q1,7471497.098894375,7167673.697479845,3333333.3333333335
Transport,North,Google Workspaces,LargeEnterprise,Website,2020,Q1,6419661.74433207,6472076.137704889,3333333.3333333335
Transport,North,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6582489.523660934,6347961.258278516,3333333.3333333335
Transport,North,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6367472.31933084,6407898.872199864,3333333.3333333335
Transport,North,Google Workspaces,MidMarket,Website,2020,Q1,4765504.516350582,4974031.133385829,3333333.3333333335
Transport,North,Google Workspaces,MidMarket,Trade Show,2020,Q1,4909406.389470444,4847640.696602987,3333333.3333333335
Transport,North,Google Workspaces,MidMarket,Mail,2020,Q1,4912190.536483032,4950471.1050932035,3333333.3333333335
Transport,North,Google Workspaces,SME,Website,2020,Q1,4941228.970449462,4965065.252679183,1666666.6666666667
Transport,North,Google Workspaces,SME,Trade Show,2020,Q1,4967827.4001167985,4924355.602819634,1666666.6666666667
Transport,North,Google Workspaces,SME,Mail,2020,Q1,5042755.623838761,5037609.32240962,1666666.6666666667
Transport,North,Hyperscaler,LargeEnterprise,Website,2020,Q1,9809780.208980717,9512863.919973867,10000000.0
Transport,North,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9693773.883764748,9943191.590352885,10000000.0
Transport,North,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9977111.716861222,10075271.986364245,10000000.0
Transport,North,Hyperscaler,MidMarket,Website,2020,Q1,7246874.513067933,7513022.278208823,10000000.0
Transport,North,Hyperscaler,MidMarket,Trade Show,2020,Q1,7322537.139317536,7200551.711312256,10000000.0
Transport,North,Hyperscaler,MidMarket,Mail,2020,Q1,7160305.37160402,7272069.137813279,10000000.0
Transport,North,Hyperscaler,SME,Website,2020,Q1,7136407.834536956,7202603.327944409,5000000.0
Transport,North,Hyperscaler,SME,Trade Show,2020,Q1,7558191.786605066,7395588.763716617,5000000.0
Transport,North,Hyperscaler,SME,Mail,2020,Q1,7501191.054230493,7445484.591890772,5000000.0
Transport,North,OTC,LargeEnterprise,Website,2020,Q1,6611723.0157708125,6460162.841078556,6666666.666666667
Transport,North,OTC,LargeEnterprise,Trade Show,2020,Q1,6496914.511099041,6549135.962927052,6666666.666666667
Transport,North,OTC,LargeEnterprise,Mail,2020,Q1,6402651.061361671,6609701.561361812,6666666.666666667
Transport,North,OTC,MidMarket,Website,2020,Q1,4796931.1128013255,4876401.944983315,6666666.666666667
Transport,North,OTC,MidMarket,Trade Show,2020,Q1,4825072.869449378,5006204.659136638,6666666.666666667
Transport,North,OTC,MidMarket,Mail,2020,Q1,4914767.999411836,4981464.980586345,6666666.666666667
Transport,North,OTC,SME,Website,2020,Q1,4964378.776810019,4769399.663155171,3333333.3333333335
Transport,North,OTC,SME,Trade Show,2020,Q1,4948059.21301532,4936337.589727249,3333333.3333333335
Transport,North,OTC,SME,Mail,2020,Q1,4833980.1690837825,4820597.665287925,3333333.3333333335
Transport,West,MPLS,LargeEnterprise,Website,2020,Q1,26861117.782394443,26225362.556800976,20000000.0
Transport,West,MPLS,LargeEnterprise,Trade Show,2020,Q1,26513968.40004656,26864354.84154608,20000000.0
Transport,West,MPLS,LargeEnterprise,Mail,2020,Q1,26220299.817351572,26739832.540616937,20000000.0
Transport,West,MPLS,MidMarket,Website,2020,Q1,19734064.89548122,19485419.683738157,20000000.0
Transport,West,MPLS,MidMarket,Trade Show,2020,Q1,19503520.07491335,19349816.630013224,20000000.0
Transport,West,MPLS,MidMarket,Mail,2020,Q1,19297277.187401388,19281286.893289912,20000000.0
Transport,West,MPLS,SME,Website,2020,Q1,19427167.214381512,19639017.843707826,10000000.0
Transport,West,MPLS,SME,Trade Show,2020,Q1,19909415.332557242,19137098.143909667,10000000.0
Transport,West,MPLS,SME,Mail,2020,Q1,19017272.186355706,19659130.009753898,10000000.0
Transport,West,SD-WAN,LargeEnterprise,Website,2020,Q1,6379762.3895360995,6333866.78912965,20000000.0
Transport,West,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6351734.390142035,6462873.185631671,20000000.0
Transport,West,SD-WAN,LargeEnterprise,Mail,2020,Q1,6349624.8542609215,6421307.058865566,20000000.0
Transport,West,SD-WAN,MidMarket,Website,2020,Q1,5006638.175203302,5041365.636988235,20000000.0
Transport,West,SD-WAN,MidMarket,Trade Show,2020,Q1,4961097.357814007,4968172.695870994,20000000.0
Transport,West,SD-WAN,MidMarket,Mail,2020,Q1,4892252.148726197,4854896.014138671,20000000.0
Transport,West,SD-WAN,SME,Website,2020,Q1,4779350.248195301,4777853.525959186,10000000.0
Transport,West,SD-WAN,SME,Trade Show,2020,Q1,4897484.76253505,4905040.178407188,10000000.0
Transport,West,SD-WAN,SME,Mail,2020,Q1,4892041.531234169,4814034.364397813,10000000.0
Transport,West,MS365,LargeEnterprise,Website,2020,Q1,9603921.121946009,9821857.727539014,6666666.666666667
Transport,West,MS365,LargeEnterprise,Trade Show,2020,Q1,9760310.989542782,10001217.412507335,6666666.666666667
Transport,West,MS365,LargeEnterprise,Mail,2020,Q1,9739102.840638423,9869475.531260831,6666666.666666667
Transport,West,MS365,MidMarket,Website,2020,Q1,7402132.544123498,7410204.7887952505,6666666.666666667
Transport,West,MS365,MidMarket,Trade Show,2020,Q1,7410792.142890439,7368463.630078265,6666666.666666667
Transport,West,MS365,MidMarket,Mail,2020,Q1,7145386.804397419,7542269.534684134,6666666.666666667
Transport,West,MS365,SME,Website,2020,Q1,7293575.676581912,7544356.207989272,3333333.3333333335
Transport,West,MS365,SME,Trade Show,2020,Q1,7406636.962071407,7355725.440483098,3333333.3333333335
Transport,West,MS365,SME,Mail,2020,Q1,7351411.316361039,7262591.769214577,3333333.3333333335
Transport,West,Google Workspaces,LargeEnterprise,Website,2020,Q1,6675929.269808663,6517168.13568511,3333333.3333333335
Transport,West,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6596810.785980911,6407956.498211579,3333333.3333333335
Transport,West,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6398507.104165905,6587871.059460569,3333333.3333333335
Transport,West,Google Workspaces,MidMarket,Website,2020,Q1,4771170.624220128,4900027.70073467,3333333.3333333335
Transport,West,Google Workspaces,MidMarket,Trade Show,2020,Q1,4942725.783461895,4780990.143343984,3333333.3333333335
Transport,West,Google Workspaces,MidMarket,Mail,2020,Q1,4757953.393162486,4809294.334335885,3333333.3333333335
Transport,West,Google Workspaces,SME,Website,2020,Q1,4925732.674382039,4893889.586859858,1666666.6666666667
Transport,West,Google Workspaces,SME,Trade Show,2020,Q1,5032069.072427487,5016276.697215658,1666666.6666666667
Transport,West,Google Workspaces,SME,Mail,2020,Q1,4922642.253362764,4919917.216189329,1666666.6666666667
Transport,West,Hyperscaler,LargeEnterprise,Website,2020,Q1,9732901.955723913,9908921.000125082,10000000.0
Transport,West,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9885972.931065412,9703417.129846346,10000000.0
Transport,West,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9774951.73429491,9842846.83582654,10000000.0
Transport,West,Hyperscaler,MidMarket,Website,2020,Q1,7370527.555192171,7326320.920187131,10000000.0
Transport,West,Hyperscaler,MidMarket,Trade Show,2020,Q1,7548659.1639494365,7421608.460680422,10000000.0
Transport,West,Hyperscaler,MidMarket,Mail,2020,Q1,7298746.187010348,7147759.004735555,10000000.0
Transport,West,Hyperscaler,SME,Website,2020,Q1,7557535.753720761,7346985.097307532,5000000.0
Transport,West,Hyperscaler,SME,Trade Show,2020,Q1,7532407.788880228,7258196.681314785,5000000.0
Transport,West,Hyperscaler,SME,Mail,2020,Q1,7213106.010655183,7271783.277575059,5000000.0
Transport,West,OTC,LargeEnterprise,Website,2020,Q1,6361077.853683399,6717700.305956558,6666666.666666667
Transport,West,OTC,LargeEnterprise,Trade Show,2020,Q1,6373644.533884305,6406411.258417887,6666666.666666667
Transport,West,OTC,LargeEnterprise,Mail,2020,Q1,6340622.063593954,6457831.434364772,6666666.666666667
Transport,West,OTC,MidMarket,Website,2020,Q1,4778332.888226778,4902967.772719261,6666666.666666667
Transport,West,OTC,MidMarket,Trade Show,2020,Q1,4954902.032024907,5008908.084444887,6666666.666666667
Transport,West,OTC,MidMarket,Mail,2020,Q1,4771356.594538068,4875001.024961911,6666666.666666667
Transport,West,OTC,SME,Website,2020,Q1,4845692.689088128,4973159.584266451,3333333.3333333335
Transport,West,OTC,SME,Trade Show,2020,Q1,5003462.593290837,5006912.229464441,3333333.3333333335
Transport,West,OTC,SME,Mail,2020,Q1,4756981.580720748,4843004.906746555,3333333.3333333335
Transport,South,MPLS,LargeEnterprise,Website,2020,Q1,26636482.90547563,25961733.626995273,20000000.0
Transport,South,MPLS,LargeEnterprise,Trade Show,2020,Q1,25784300.972970776,25903823.291234706,20000000.0
Transport,South,MPLS,LargeEnterprise,Mail,2020,Q1,25522397.057527985,26665902.627122007,20000000.0
Transport,South,MPLS,MidMarket,Website,2020,Q1,19836084.59843698,19053216.234344322,20000000.0
Transport,South,MPLS,MidMarket,Trade Show,2020,Q1,19754731.41613586,19370105.306594416,20000000.0
Transport,South,MPLS,MidMarket,Mail,2020,Q1,20052966.416232467,19815290.269114155,20000000.0
Transport,South,MPLS,SME,Website,2020,Q1,19882085.25256466,19678532.19947841,10000000.0
Transport,South,MPLS,SME,Trade Show,2020,Q1,19964177.116461817,19523547.231152434,10000000.0
Transport,South,MPLS,SME,Mail,2020,Q1,19338441.487085566,19647937.872665662,10000000.0
Transport,South,SD-WAN,LargeEnterprise,Website,2020,Q1,6404309.150845222,6412367.16766466,20000000.0
Transport,South,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6633579.233989676,6505619.981976538,20000000.0
Transport,South,SD-WAN,LargeEnterprise,Mail,2020,Q1,6656067.229040239,6534014.527003873,20000000.0
Transport,South,SD-WAN,MidMarket,Website,2020,Q1,5047151.542600202,5020356.736586381,20000000.0
Transport,South,SD-WAN,MidMarket,Trade Show,2020,Q1,4873785.303073428,4828250.548841192,20000000.0
Transport,South,SD-WAN,MidMarket,Mail,2020,Q1,4861605.425737835,5010348.550649479,20000000.0
Transport,South,SD-WAN,SME,Website,2020,Q1,4982923.888222599,4943272.420247794,10000000.0
Transport,South,SD-WAN,SME,Trade Show,2020,Q1,4852241.0620759055,4756102.24932028,10000000.0
Transport,South,SD-WAN,SME,Mail,2020,Q1,5029227.19768107,4967389.401069818,10000000.0
Transport,South,MS365,LargeEnterprise,Website,2020,Q1,10015047.651105806,9521331.126529433,6666666.666666667
Transport,South,MS365,LargeEnterprise,Trade Show,2020,Q1,9757396.41642501,10098428.676088287,6666666.666666667
Transport,South,MS365,LargeEnterprise,Mail,2020,Q1,9950522.640674898,10023582.012614718,6666666.666666667
Transport,South,MS365,MidMarket,Website,2020,Q1,7464544.293338107,7258804.686393021,6666666.666666667
Transport,South,MS365,MidMarket,Trade Show,2020,Q1,7171405.740976169,7240835.053588517,6666666.666666667
Transport,South,MS365,MidMarket,Mail,2020,Q1,7531148.808005804,7296648.486947523,6666666.666666667
Transport,South,MS365,SME,Website,2020,Q1,7352363.5676015355,7285275.1343915,3333333.3333333335
Transport,South,MS365,SME,Trade Show,2020,Q1,7496905.859748484,7292552.018273422,3333333.3333333335
Transport,South,MS365,SME,Mail,2020,Q1,7269022.320463776,7268224.445753765,3333333.3333333335
Transport,South,Google Workspaces,LargeEnterprise,Website,2020,Q1,6691542.624731814,6581786.696072666,3333333.3333333335
Transport,South,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6489014.004826998,6399038.798821583,3333333.3333333335
Transport,South,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6337668.393925453,6671725.850311739,3333333.3333333335
Transport,South,Google Workspaces,MidMarket,Website,2020,Q1,5021614.5929257795,4993720.745209395,3333333.3333333335
Transport,South,Google Workspaces,MidMarket,Trade Show,2020,Q1,4777386.00303584,4892944.962356581,3333333.3333333335
Transport,South,Google Workspaces,MidMarket,Mail,2020,Q1,4845794.091277124,5005818.989583565,3333333.3333333335
Transport,South,Google Workspaces,SME,Website,2020,Q1,5035018.590115241,4824143.521009088,1666666.6666666667
Transport,South,Google Workspaces,SME,Trade Show,2020,Q1,5035182.1440812675,4755269.6367111895,1666666.6666666667
Transport,South,Google Workspaces,SME,Mail,2020,Q1,4922031.366436986,4935762.377508947,1666666.6666666667
Transport,South,Hyperscaler,LargeEnterprise,Website,2020,Q1,9879102.32730188,9774745.64417883,10000000.0
Transport,South,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9769067.313186992,9840298.727777522,10000000.0
Transport,South,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9675926.463018838,10039603.64541104,10000000.0
Transport,South,Hyperscaler,MidMarket,Website,2020,Q1,7272899.045416462,7561466.5081046745,10000000.0
Transport,South,Hyperscaler,MidMarket,Trade Show,2020,Q1,7427633.305234667,7410503.912890021,10000000.0
Transport,South,Hyperscaler,MidMarket,Mail,2020,Q1,7463568.538246956,7468825.015433597,10000000.0
Transport,South,Hyperscaler,SME,Website,2020,Q1,7481210.569676631,7162713.795069224,5000000.0
Transport,South,Hyperscaler,SME,Trade Show,2020,Q1,7480328.16425755,7197322.013201177,5000000.0
Transport,South,Hyperscaler,SME,Mail,2020,Q1,7166042.746371911,7454942.1622288395,5000000.0
Transport,South,OTC,LargeEnterprise,Website,2020,Q1,6531101.455214366,6505879.515888534,6666666.666666667
Transport,South,OTC,LargeEnterprise,Trade Show,2020,Q1,6356356.837339991,6511719.441495096,6666666.666666667
Transport,South,OTC,LargeEnterprise,Mail,2020,Q1,6553144.886262828,6456776.405987508,6666666.666666667
Transport,South,OTC,MidMarket,Website,2020,Q1,4882459.150412013,4932206.915043323,6666666.666666667
Transport,South,OTC,MidMarket,Trade Show,2020,Q1,5016311.25482749,4805549.513624861,6666666.666666667
Transport,South,OTC,MidMarket,Mail,2020,Q1,4855274.503765624,4938074.883794169,6666666.666666667
Transport,South,OTC,SME,Website,2020,Q1,4785120.104928281,4802139.657140572,3333333.3333333335
Transport,South,OTC,SME,Trade Show,2020,Q1,4792897.504615851,4769147.810412914,3333333.3333333335
Transport,South,OTC,SME,Mail,2020,Q1,4978453.189515241,4849107.306609718,3333333.3333333335
Transport,East,MPLS,LargeEnterprise,Website,2020,Q1,26322482.23463935,25703157.88054909,20000000.0
Transport,East,MPLS,LargeEnterprise,Trade Show,2020,Q1,25495129.6151298,26755719.955023464,20000000.0
Transport,East,MPLS,LargeEnterprise,Mail,2020,Q1,25467904.22311733,25421258.859523136,20000000.0
Transport,East,MPLS,MidMarket,Website,2020,Q1,19841162.957750943,19211936.431088947,20000000.0
Transport,East,MPLS,MidMarket,Trade Show,2020,Q1,19087315.607637033,19658463.52669966,20000000.0
