Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Revenue_EUR_Actual,Revenue_EUR_Forecast
Transport,North,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6367472.31933084,6407898.872199864
Transport,North,Google Workspaces,MidMarket,Website,2020,Q1,4765504.516350582,4974031.133385829
Transport,North,Google Workspaces,MidMarket,Trade Show,2020,Q1,4909406.389470444,4847640.696602987
Transport,North,Google Workspaces,MidMarket,Mail,2020,Q1,4912190.536483032,4950471.1050932035
Transport,North,Google Workspaces,SME,Website,2020,Q1,4941228.970449462,4965065.252679183
Transport,North,Google Workspaces,SME,Trade Show,2020,Q1,4967827.4001167985,4924355.602819634
Transport,North,Google Workspaces,SME,Mail,2020,Q1,5042755.623838761,5037609.32240962
Transport,North,Hyperscaler,LargeEnterprise,Website,2020,Q1,9809780.208980717,9512863.919973867
Transport,North,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9693773.883764748,9943191.590352885
Transport,North,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9977111.716861222,10075271.986364245
Transport,North,Hyperscaler,MidMarket,Website,2020,Q1,7246874.513067933,7513022.278208823
Transport,North,Hyperscaler,MidMarket,Trade Show,2020,Q1,7322537.139317536,7200551.711312256
Transport,North,Hyperscaler,MidMarket,Mail,2020,Q1,7160305.37160402,7272069.137813279
Transport,North,Hyperscaler,SME,Website,2020,Q1,7136407.834536956,7202603.327944409
Transport,North,Hyperscaler,SME,Trade Show,2020,Q1,7558191.786605066,7395588.763716617
Transport,North,Hyperscaler,SME,Mail,2020,Q1,7501191.054230493,7445484.591890772
Transport,North,OTC,LargeEnterprise,Website,2020,Q1,6611723.0157708125,6460162.841078556
Transport,North,OTC,LargeEnterprise,Trade Show,2020,Q1,6496914.511099041,6549135.962927052
Transport,North,OTC,LargeEnterprise,Mail,2020,Q1,6402651.061361671,6609701.561361812
Transport,North,OTC,MidMarket,Website,2020,Q1,4796931.1128013255,4876401.944983315
Transport,North,OTC,MidMarket,Trade Show,2020,Q1,4825072.869449378,5006204.659136638
Transport,North,OTC,MidMarket,Mail,2020,Q1,4914767.999411836,4981464.980586345
Transport,North,OTC,SME,Website,2020,Q1,4964378.776810019,4769399.663155171
Transport,North,OTC,SME,Trade Show,2020,Q1,4948059.21301532,4936337.589727249
Transport,North,OTC,SME,Mail,2020,Q1,4833980.1690837825,4820597.665287925
Transport,West,MPLS,LargeEnterprise,Website,2020,Q1,26861117.782394443,26225362.556800976
Transport,West,MPLS,LargeEnterprise,Trade Show,2020,Q1,26513968.40004656,26864354.84154608
Transport,West,MPLS,LargeEnterprise,Mail,2020,Q1,26220299.817351572,26739832.540616937
Transport,West,MPLS,MidMarket,Website,2020,Q1,19734064.89548122,19485419.683738157
Transport,West,MPLS,MidMarket,Trade Show,2020,Q1,19503520.07491335,19349816.630013224
Transport,West,MPLS,MidMarket,Mail,2020,Q1,19297277.187401388,19281286.893289912
Transport,West,MPLS,SME,Website,2020,Q1,19427167.214381512,19639017.843707826
Transport,West,MPLS,SME,Trade Show,2020,Q1,19909415.332557242,19137098.143909667
Transport,West,MPLS,SME,Mail,2020,Q1,19017272.186355706,19659130.009753898
Transport,West,SD-WAN,LargeEnterprise,Website,2020,Q1,6379762.3895360995,6333866.78912965
Transport,West,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6351734.390142035,6462873.185631671
Transport,West,SD-WAN,LargeEnterprise,Mail,2020,Q1,6349624.8542609215,6421307.058865566
Transport,West,SD-WAN,MidMarket,Website,2020,Q1,5006638.175203302,5041365.636988235
Transport,West,SD-WAN,MidMarket,Trade Show,2020,Q1,4961097.357814007,4968172.695870994
Transport,West,SD-WAN,MidMarket,Mail,2020,Q1,4892252.148726197,4854896.014138671
Transport,West,SD-WAN,SME,Website,2020,Q1,4779350.248195301,4777853.525959186
Transport,West,SD-WAN,SME,Trade Show,2020,Q1,4897484.76253505,4905040.178407188
Transport,West,SD-WAN,SME,Mail,2020,Q1,4892041.531234169,4814034.364397813
Transport,West,MS365,LargeEnterprise,Website,2020,Q1,9603921.121946009,9821857.727539014
Transport,West,MS365,LargeEnterprise,Trade Show,2020,Q1,9760310.989542782,10001217.412507335
Transport,West,MS365,LargeEnterprise,Mail,2020,Q1,9739102.840638423,9869475.531260831
Transport,West,MS365,MidMarket,Website,2020,Q1,7402132.544123498,7410204.7887952505
Transport,West,MS365,MidMarket,Trade Show,2020,Q1,7410792.142890439,7368463.630078265
Transport,West,MS365,MidMarket,Mail,2020,Q1,7145386.804397419,7542269.534684134
Transport,West,MS365,SME,Website,2020,Q1,7293575.676581912,7544356.207989272
Transport,West,MS365,SME,Trade Show,2020,Q1,7406636.962071407,7355725.440483098
Transport,West,MS365,SME,Mail,2020,Q1,7351411.316361039,7262591.769214577
Transport,West,Google Workspaces,LargeEnterprise,Website,2020,Q1,6675929.269808663,6517168.13568511
Transport,West,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6596810.785980911,6407956.498211579
Transport,West,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6398507.104165905,6587871.059460569
Transport,West,Google Workspaces,MidMarket,Website,2020,Q1,4771170.624220128,4900027.70073467
Transport,West,Google Workspaces,MidMarket,Trade Show,2020,Q1,4942725.783461895,4780990.143343984
Transport,West,Google Workspaces,MidMarket,Mail,2020,Q1,4757953.393162486,4809294.334335885
Transport,West,Google Workspaces,SME,Website,2020,Q1,4925732.674382039,4893889.586859858
Transport,West,Google Workspaces,SME,Trade Show,2020,Q1,5032069.072427487,5016276.697215658
Transport,West,Google Workspaces,SME,Mail,2020,Q1,4922642.253362764,4919917.216189329
Transport,West,Hyperscaler,LargeEnterprise,Website,2020,Q1,9732901.955723913,9908921.000125082
Transport,West,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9885972.931065412,9703417.129846346
Transport,West,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9774951.73429491,9842846.83582654
Transport,West,Hyperscaler,MidMarket,Website,2020,Q1,7370527.555192171,7326320.920187131
Transport,West,Hyperscaler,MidMarket,Trade Show,2020,Q1,7548659.1639494365,7421608.460680422
Transport,West,Hyperscaler,MidMarket,Mail,2020,Q1,7298746.187010348,7147759.004735555
Transport,West,Hyperscaler,SME,Website,2020,Q1,7557535.753720761,7346985.097307532
Transport,West,Hyperscaler,SME,Trade Show,2020,Q1,7532407.788880228,7258196.681314785
Transport,West,Hyperscaler,SME,Mail,2020,Q1,7213106.010655183,7271783.277575059
Transport,West,OTC,LargeEnterprise,Website,2020,Q1,6361077.853683399,6717700.305956558
Transport,West,OTC,LargeEnterprise,Trade Show,2020,Q1,6373644.533884305,6406411.258417887
Transport,West,OTC,LargeEnterprise,Mail,2020,Q1,6340622.063593954,6457831.434364772
Transport,West,OTC,MidMarket,Website,2020,Q1,4778332.888226778,4902967.772719261
Transport,West,OTC,MidMarket,Trade Show,2020,Q1,4954902.032024907,5008908.084444887
Transport,West,OTC,MidMarket,Mail,2020,Q1,4771356.594538068,4875001.024961911
Transport,West,OTC,SME,Website,2020,Q1,4845692.689088128,4973159.584266451
Transport,West,OTC,SME,Trade Show,2020,Q1,5003462.593290837,5006912.229464441
Transport,West,OTC,SME,Mail,2020,Q1,4756981.580720748,4843004.906746555
Transport,South,MPLS,LargeEnterprise,Website,2020,Q1,26636482.90547563,25961733.626995273
Transport,South,MPLS,LargeEnterprise,Trade Show,2020,Q1,25784300.972970776,25903823.291234706
Transport,South,MPLS,LargeEnterprise,Mail,2020,Q1,25522397.057527985,26665902.627122007
Transport,South,MPLS,MidMarket,Website,2020,Q1,19836084.59843698,19053216.234344322
Transport,South,MPLS,MidMarket,Trade Show,2020,Q1,19754731.41613586,19370105.306594416
Transport,South,MPLS,MidMarket,Mail,2020,Q1,20052966.416232467,19815290.269114155
Transport,South,MPLS,SME,Website,2020,Q1,19882085.25256466,19678532.19947841
Transport,South,MPLS,SME,Trade Show,2020,Q1,19964177.116461817,19523547.231152434
Transport,South,MPLS,SME,Mail,2020,Q1,19338441.487085566,19647937.872665662
Transport,South,SD-WAN,LargeEnterprise,Website,2020,Q1,6404309.150845222,6412367.16766466
Transport,South,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6633579.233989676,6505619.981976538
Transport,South,SD-WAN,LargeEnterprise,Mail,2020,Q1,6656067.229040239,6534014.527003873
Transport,South,SD-WAN,MidMarket,Website,2020,Q1,5047151.542600202,5020356.736586381
Transport,South,SD-WAN,MidMarket,Trade Show,2020,Q1,4873785.303073428,4828250.548841192
Transport,South,SD-WAN,MidMarket,Mail,2020,Q1,4861605.425737835,5010348.550649479
Transport,South,SD-WAN,SME,Website,2020,Q1,4982923.888222599,4943272.420247794
Transport,South,SD-WAN,SME,Trade Show,2020,Q1,4852241.0620759055,4756102.24932028
Transport,South,SD-WAN,SME,Mail,2020,Q1,5029227.19768107,4967389.401069818
Transport,South,MS365,LargeEnterprise,Website,2020,Q1,10015047.651105806,9521331.126529433
Transport,South,MS365,LargeEnterprise,Trade Show,2020,Q1,9757396.41642501,10098428.676088287
Transport,South,MS365,LargeEnterprise,Mail,2020,Q1,9950522.640674898,10023582.012614718
Transport,South,MS365,MidMarket,Website,2020,Q1,7464544.293338107,7258804.686393021
Transport,South,MS365,MidMarket,Trade Show,2020,Q1,7171405.740976169,7240835.053588517
Transport,South,MS365,MidMarket,Mail,2020,Q1,7531148.808005804,7296648.486947523
Transport,South,MS365,SME,Website,2020,Q1,7352363.5676015355,7285275.1343915
Transport,South,MS365,SME,Trade Show,2020,Q1,7496905.859748484,7292552.018273422
Transport,South,MS365,SME,Mail,2020,Q1,7269022.320463776,7268224.445753765
Transport,South,Google Workspaces,LargeEnterprise,Website,2020,Q1,6691542.624731814,6581786.696072666
Transport,South,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6489014.004826998,6399038.798821583
Transport,South,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6337668.393925453,6671725.850311739
Transport,South,Google Workspaces,MidMarket,Website,2020,Q1,5021614.5929257795,4993720.745209395
Transport,South,Google Workspaces,MidMarket,Trade Show,2020,Q1,4777386.00303584,4892944.962356581
Transport,South,Google Workspaces,MidMarket,Mail,2020,Q1,4845794.091277124,5005818.989583565
Transport,South,Google Workspaces,SME,Website,2020,Q1,5035018.590115241,4824143.521009088
Transport,South,Google Workspaces,SME,Trade Show,2020,Q1,5035182.1440812675,4755269.6367111895
Transport,South,Google Workspaces,SME,Mail,2020,Q1,4922031.366436986,4935762.377508947
Transport,South,Hyperscaler,LargeEnterprise,Website,2020,Q1,9879102.32730188,9774745.64417883
Transport,South,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9769067.313186992,9840298.727777522
Transport,South,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9675926.463018838,10039603.64541104
Transport,South,Hyperscaler,MidMarket,Website,2020,Q1,7272899.045416462,7561466.5081046745
Transport,South,Hyperscaler,MidMarket,Trade Show,2020,Q1,7427633.305234667,7410503.912890021
Transport,South,Hyperscaler,MidMarket,Mail,2020,Q1,7463568.538246956,7468825.015433597
Transport,South,Hyperscaler,SME,Website,2020,Q1,7481210.569676631,7162713.795069224
Transport,South,Hyperscaler,SME,Trade Show,2020,Q1,7480328.16425755,7197322.013201177
Transport,South,Hyperscaler,SME,Mail,2020,Q1,7166042.746371911,7454942.1622288395
Transport,South,OTC,LargeEnterprise,Website,2020,Q1,6531101.455214366,6505879.515888534
Transport,South,OTC,LargeEnterprise,Trade Show,2020,Q1,6356356.837339991,6511719.441495096
Transport,South,OTC,LargeEnterprise,Mail,2020,Q1,6553144.886262828,6456776.405987508
Transport,South,OTC,MidMarket,Website,2020,Q1,4882459.150412013,4932206.915043323
Transport,South,OTC,MidMarket,Trade Show,2020,Q1,5016311.25482749,4805549.513624861
Transport,South,OTC,MidMarket,Mail,2020,Q1,4855274.503765624,4938074.883794169
Transport,South,OTC,SME,Website,2020,Q1,4785120.104928281,4802139.657140572
Transport,South,OTC,SME,Trade Show,2020,Q1,4792897.504615851,4769147.810412914
Transport,South,OTC,SME,Mail,2020,Q1,4978453.189515241,4849107.306609718
Transport,East,MPLS,LargeEnterprise,Website,2020,Q1,26322482.23463935,25703157.88054909
Transport,East,MPLS,LargeEnterprise,Trade Show,2020,Q1,25495129.6151298,26755719.955023464
Transport,East,MPLS,LargeEnterprise,Mail,2020,Q1,25467904.22311733,25421258.859523136
Transport,East,MPLS,MidMarket,Website,2020,Q1,19841162.957750943,19211936.431088947
Transport,East,MPLS,MidMarket,Trade Show,2020,Q1,19087315.607637033,19658463.52669966
Transport,East,MPLS,MidMarket,Mail,2020,Q1,19986232.071148425,19577280.62901697
Transport,East,MPLS,SME,Website,2020,Q1,19847490.672587797,19055022.42204964
Transport,East,MPLS,SME,Trade Show,2020,Q1,19097618.53677028,19008702.913618173
Transport,East,MPLS,SME,Mail,2020,Q1,19101805.25690223,20185681.53035338
Transport,East,SD-WAN,LargeEnterprise,Website,2020,Q1,6727989.164733804,6596867.213476868
Transport,East,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6483041.651635782,6479495.785693957
Transport,East,SD-WAN,LargeEnterprise,Mail,2020,Q1,6481590.1921600895,6521506.23239863
Transport,East,SD-WAN,MidMarket,Website,2020,Q1,4993839.87017725,4829965.036136286
Transport,East,SD-WAN,MidMarket,Trade Show,2020,Q1,5034174.573215158,4853462.135107962
Transport,East,SD-WAN,MidMarket,Mail,2020,Q1,5045800.319146861,4944713.340180464
Transport,East,SD-WAN,SME,Website,2020,Q1,4976013.455577683,5014843.539660211
Transport,East,SD-WAN,SME,Trade Show,2020,Q1,4862877.875659275,4805239.006924355
Transport,East,SD-WAN,SME,Mail,2020,Q1,4775050.2150096,5002108.451615595
Transport,East,MS365,LargeEnterprise,Website,2020,Q1,9966288.149556462,9572933.97771096
Transport,East,MS365,LargeEnterprise,Trade Show,2020,Q1,9835042.549841482,9628995.334153034
Transport,East,MS365,LargeEnterprise,Mail,2020,Q1,9754533.205548186,9522305.172829786
Transport,East,MS365,MidMarket,Website,2020,Q1,7532859.473292631,7188365.337941849
Transport,East,MS365,MidMarket,Trade Show,2020,Q1,7175038.8670377685,7537786.415458823
Transport,East,MS365,MidMarket,Mail,2020,Q1,7346681.296930887,7331747.43597827
Transport,East,MS365,SME,Website,2020,Q1,7130109.140145338,7159949.637800259
Transport,East,MS365,SME,Trade Show,2020,Q1,7335897.288897357,7556877.0771175325
Transport,East,MS365,SME,Mail,2020,Q1,7150336.474056826,7520546.538491393
Transport,East,Google Workspaces,LargeEnterprise,Website,2020,Q1,6380860.499840562,6635206.34168059
Transport,East,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6380343.832044176,6706722.450112357
Transport,East,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6593017.454179759,6421385.101667639
Transport,East,Google Workspaces,MidMarket,Website,2020,Q1,4973813.463779627,5000910.787903026
Transport,East,Google Workspaces,MidMarket,Trade Show,2020,Q1,4925010.629529148,4956997.358906291
Transport,East,Google Workspaces,MidMarket,Mail,2020,Q1,5038651.764542363,5010927.774870306
Transport,East,Google Workspaces,SME,Website,2020,Q1,4862461.1738571115,4989073.469722789
Transport,East,Google Workspaces,SME,Trade Show,2020,Q1,4835713.625884558,4853948.518953048
Transport,East,Google Workspaces,SME,Mail,2020,Q1,5010579.738456839,4982319.561105177
Transport,East,Hyperscaler,LargeEnterprise,Website,2020,Q1,9634157.503111672,9657473.781790935
Transport,East,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,10077933.523664366,9697155.297816833
Transport,East,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9507292.684813889,9564743.430333786
Transport,East,Hyperscaler,MidMarket,Website,2020,Q1,7561445.472018438,7545784.477191211
Transport,East,Hyperscaler,MidMarket,Trade Show,2020,Q1,7144421.960377759,7255951.513530126
Transport,East,Hyperscaler,MidMarket,Mail,2020,Q1,7526014.401164131,7359280.109327153
Transport,East,Hyperscaler,SME,Website,2020,Q1,7362465.499088835,7301099.776409786
Transport,East,Hyperscaler,SME,Trade Show,2020,Q1,7571834.158253685,7556967.654262575
Transport,East,Hyperscaler,SME,Mail,2020,Q1,7158208.454130929,7275772.126922317
Transport,East,OTC,LargeEnterprise,Website,2020,Q1,6554875.047093862,6644751.661902409
Transport,East,OTC,LargeEnterprise,Trade Show,2020,Q1,6721054.347580973,6675499.795185805
Transport,East,OTC,LargeEnterprise,Mail,2020,Q1,6542572.471001393,6507575.93232572
Transport,East,OTC,MidMarket,Website,2020,Q1,4938819.591440579,4863451.544335879
Transport,East,OTC,MidMarket,Trade Show,2020,Q1,4958724.606695385,4974323.746279788
Transport,East,OTC,MidMarket,Mail,2020,Q1,4886362.319430332,5023868.79409187
Transport,East,OTC,SME,Website,2020,Q1,4938267.424025219,4976479.519921672
Transport,East,OTC,SME,Trade Show,2020,Q1,4925294.29357693,4818137.9096775595
Transport,East,OTC,SME,Mail,2020,Q1,5020347.403147297,5016492.324231312
Transport,International,MPLS,LargeEnterprise,Website,2020,Q1,25406047.541879665,25953464.001232266
Transport,International,MPLS,LargeEnterprise,Trade Show,2020,Q1,25782874.4366809,26255300.39217803
Transport,International,MPLS,LargeEnterprise,Mail,2020,Q1,26853991.707855828,26663630.324201673
Transport,International,MPLS,MidMarket,Website,2020,Q1,20068316.5406691,19226073.72088059
Transport,International,MPLS,MidMarket,Trade Show,2020,Q1,19546788.103342857,19941412.162813064
Transport,International,MPLS,MidMarket,Mail,2020,Q1,19744159.117361844,19715395.357492812
Transport,International,MPLS,SME,Website,2020,Q1,19332857.41957736,20072009.97019313
Transport,International,MPLS,SME,Trade Show,2020,Q1,19225745.391668513,19206364.48221225
Transport,International,MPLS,SME,Mail,2020,Q1,19556438.08592798,19504818.684449114
Transport,International,SD-WAN,LargeEnterprise,Website,2020,Q1,6474674.224543755,6666470.570480068
Transport,International,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6566795.778073682,6341026.014716038
Transport,International,SD-WAN,LargeEnterprise,Mail,2020,Q1,6364427.188119327,6378213.88003959
Transport,International,SD-WAN,MidMarket,Website,2020,Q1,5042318.44229985,5047169.563827021
Transport,International,SD-WAN,MidMarket,Trade Show,2020,Q1,5045863.223343881,4834118.253577105
Transport,International,SD-WAN,MidMarket,Mail,2020,Q1,4959448.514205923,5042662.958117185
Transport,International,SD-WAN,SME,Website,2020,Q1,4910828.909903236,4804759.465302602
Transport,International,SD-WAN,SME,Trade Show,2020,Q1,4842858.284885898,4858328.3329022005
Transport,International,SD-WAN,SME,Mail,2020,Q1,4994138.505912085,4975860.833351071
Transport,International,MS365,LargeEnterprise,Website,2020,Q1,9910838.703532327,9894667.044342907
Transport,International,MS365,LargeEnterprise,Trade Show,2020,Q1,9597570.163606934,9848673.439957432
Transport,International,MS365,LargeEnterprise,Mail,2020,Q1,10046556.310696306,9817939.505483005
Transport,International,MS365,MidMarket,Website,2020,Q1,7495141.7593154255,7504548.199649133
Transport,International,MS365,MidMarket,Trade Show,2020,Q1,7552409.960981366,7230726.853275026
Transport,International,MS365,MidMarket,Mail,2020,Q1,7451573.778774762,7324111.917147083
