Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Lead_Value,Lead_Conversion_Probability,Lead_Weighted_Value
Automotive,International,Google Workspaces,MidMarket,Mail,2020,Q1,4794490.520442324,0.9158027784638977,4390807.739939899
Automotive,International,Google Workspaces,SME,Website,2020,Q1,5006600.839090695,0.8118288881393184,4064503.1925563775
Automotive,International,Google Workspaces,SME,Trade Show,2020,Q1,4952543.156333155,0.28678195854541055,1420300.0261538916
Automotive,International,Google Workspaces,SME,Mail,2020,Q1,4801069.909731499,0.3719918648858097,1785958.9491681664
Automotive,International,Hyperscaler,LargeEnterprise,Website,2020,Q1,9613858.134887606,0.8100684712258455,7787883.361910561
Automotive,International,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,10055900.371426534,0.307906684846901,3096278.9465166642
Automotive,International,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9519329.216270223,0.16932318188492693,1611843.1123090219
Automotive,International,Hyperscaler,MidMarket,Website,2020,Q1,7333140.724483067,0.5333931867108491,3911447.299631128
Automotive,International,Hyperscaler,MidMarket,Trade Show,2020,Q1,7266063.880470346,0.8899854877111341,6466691.406400656
Automotive,International,Hyperscaler,MidMarket,Mail,2020,Q1,7424284.847999292,0.6642680088744746,4931714.913297421
Automotive,International,Hyperscaler,SME,Website,2020,Q1,7502833.224406047,0.545857499884003,4095477.7859209175
Automotive,International,Hyperscaler,SME,Trade Show,2020,Q1,7287170.154700456,0.10134590414452241,738524.847983097
Automotive,International,Hyperscaler,SME,Mail,2020,Q1,7317105.939295276,0.5881067930972196,4303239.708711564
Automotive,International,OTC,LargeEnterprise,Website,2020,Q1,6726100.447133899,0.9406506190980074,6326910.549711886
Automotive,International,OTC,LargeEnterprise,Trade Show,2020,Q1,6646899.937205015,0.1416789743223326,941725.9655263834
Automotive,International,OTC,LargeEnterprise,Mail,2020,Q1,6692214.98570605,0.49722987322191253,3327569.2089164024
Automotive,International,OTC,MidMarket,Website,2020,Q1,4881628.666195489,0.8347306876122781,4074845.253201168
Automotive,International,OTC,MidMarket,Trade Show,2020,Q1,4820222.861195235,0.7063225006889522,3404631.865197474
Automotive,International,OTC,MidMarket,Mail,2020,Q1,4873559.039615936,0.6651947965355519,3241866.113761322
Automotive,International,OTC,SME,Website,2020,Q1,4964827.575349454,0.6703350389478827,3328097.886091398
Automotive,International,OTC,SME,Trade Show,2020,Q1,4782829.121450793,0.3479216821465698,1664049.9533547605
Automotive,International,OTC,SME,Mail,2020,Q1,4831140.731684952,0.28597633360862373,1381591.9135945465
Transport,North,MPLS,LargeEnterprise,Website,2020,Q1,25407950.77407188,0.7707994861498028,19584435.400774088
Transport,North,MPLS,LargeEnterprise,Trade Show,2020,Q1,26025089.714674346,0.7715065909984299,20078528.246196706
Transport,North,MPLS,LargeEnterprise,Mail,2020,Q1,26657246.510900714,0.8250479794652974,21993507.371926982
Transport,North,MPLS,MidMarket,Website,2020,Q1,19029596.425957613,0.868446119403083,16526179.169929666
Transport,North,MPLS,MidMarket,Trade Show,2020,Q1,19810388.2321686,0.4906618549292815,9720201.836865054
Transport,North,MPLS,MidMarket,Mail,2020,Q1,20118995.049416486,0.48142531700596763,9685793.569506826
Transport,North,MPLS,SME,Website,2020,Q1,19284313.43381342,0.7603974682287686,14663743.111601755
Transport,North,MPLS,SME,Trade Show,2020,Q1,19832361.808873177,0.6209660949310992,12315224.265716648
Transport,North,MPLS,SME,Mail,2020,Q1,20170122.28132024,0.6698488646222411,13510933.509434132
Transport,North,SD-WAN,LargeEnterprise,Website,2020,Q1,6718244.557394318,0.758045109269935,5092732.429612122
Transport,North,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6427305.01054499,0.8466050213085122,5441388.695408748
Transport,North,SD-WAN,LargeEnterprise,Mail,2020,Q1,6373465.75461816,0.3277154474404437,2088683.1815210355
Transport,North,SD-WAN,MidMarket,Website,2020,Q1,4794484.761368775,0.3630479754815474,1740627.9860920636
Transport,North,SD-WAN,MidMarket,Trade Show,2020,Q1,4960610.700544642,0.09834302345041684,487841.4544520505
Transport,North,SD-WAN,MidMarket,Mail,2020,Q1,4967727.662635983,0.5535833325364035,2750051.2346153054
Transport,North,SD-WAN,SME,Website,2020,Q1,4952270.9684884595,0.04378573736893756,216838.83600604974
Transport,North,SD-WAN,SME,Trade Show,2020,Q1,4850823.516322671,0.4476621370445125,2171530.021742784
Transport,North,SD-WAN,SME,Mail,2020,Q1,4800933.081927436,0.520085956625122,2496897.874607426
Transport,North,MS365,LargeEnterprise,Website,2020,Q1,9848456.655171352,0.27934877700058736,2751154.3219654122
Transport,North,MS365,LargeEnterprise,Trade Show,2020,Q1,9790208.26745472,0.5653832649348701,5535219.9146459075
Transport,North,MS365,LargeEnterprise,Mail,2020,Q1,9937300.488273382,0.03867023494270646,384277.7445778033
Transport,North,MS365,MidMarket,Website,2020,Q1,7323612.035408529,0.045107297424261554,330348.3463010741
Transport,North,MS365,MidMarket,Trade Show,2020,Q1,7277387.862608911,0.7832445270200787,5699974.214390778
Transport,North,MS365,MidMarket,Mail,2020,Q1,7257065.3598115565,0.3485792029265871,2529662.0587092587
Transport,North,MS365,SME,Website,2020,Q1,7220161.644022386,0.1294368818927717,934555.2099640458
Transport,North,MS365,SME,Trade Show,2020,Q1,7244585.869283997,0.500908664451516,3628875.8322873726
Transport,North,MS365,SME,Mail,2020,Q1,7167673.697479845,0.7337939399126941,5259595.522482323
Transport,North,Google Workspaces,LargeEnterprise,Website,2020,Q1,6472076.137704889,0.21287176584703257,1377722.276129682
Transport,North,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6347961.258278516,0.5955170472698602,3780319.1447134884
Transport,North,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6407898.872199864,0.09022661709414191,578163.0379199609
Transport,North,Google Workspaces,MidMarket,Website,2020,Q1,4974031.133385829,0.05858081789849123,291382.8120463012
Transport,North,Google Workspaces,MidMarket,Trade Show,2020,Q1,4847640.696602987,0.5094733536740591,2469743.763105176
Transport,North,Google Workspaces,MidMarket,Mail,2020,Q1,4950471.1050932035,0.5181970143135001,2565319.346104551
Transport,North,Google Workspaces,SME,Website,2020,Q1,4965065.252679183,0.6091841074083141,3024638.8441774035
Transport,North,Google Workspaces,SME,Trade Show,2020,Q1,4924355.602819634,0.6925258536993019,3410243.567761607
Transport,North,Google Workspaces,SME,Mail,2020,Q1,5037609.32240962,0.9273009546947825,4671379.934049777
Transport,North,Hyperscaler,LargeEnterprise,Website,2020,Q1,9512863.919973867,0.4953223274031236,4711933.897110658
Transport,North,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9943191.590352885,0.3135790845647712,3117976.9165549893
Transport,North,Hyperscaler,LargeEnterprise,Mail,2020,Q1,10075271.986364245,0.7574750230825814,7631766.880434543
Transport,North,Hyperscaler,MidMarket,Website,2020,Q1,7513022.278208823,0.26458231618634975,1987812.8359281365
Transport,North,Hyperscaler,MidMarket,Trade Show,2020,Q1,7200551.711312256,0.42263313546329795,3043191.7468175143
Transport,North,Hyperscaler,MidMarket,Mail,2020,Q1,7272069.137813279,0.08374899846172999,609028.5070363185
Transport,North,Hyperscaler,SME,Website,2020,Q1,7202603.327944409,0.03382969881053006,243661.90123608083
Transport,North,Hyperscaler,SME,Trade Show,2020,Q1,7395588.763716617,0.9148895097972495,6766146.578698741
Transport,North,Hyperscaler,SME,Mail,2020,Q1,7445484.591890772,0.7958213132814734,5925275.3259354895
Transport,North,OTC,LargeEnterprise,Website,2020,Q1,6460162.841078556,0.6642157537280761,4290941.930693102
Transport,North,OTC,LargeEnterprise,Trade Show,2020,Q1,6549135.962927052,0.39441576774941367,2583082.4889131687
Transport,North,OTC,LargeEnterprise,Mail,2020,Q1,6609701.561361812,0.17289666086659503,1142795.329284177
Transport,North,OTC,MidMarket,Website,2020,Q1,4876401.944983315,0.1570508201108209,765842.9246496316
Transport,North,OTC,MidMarket,Trade Show,2020,Q1,5006204.659136638,0.2452283242747196,1227663.1795363715
Transport,North,OTC,MidMarket,Mail,2020,Q1,4981464.980586345,0.5262730648237532,2621610.8426453746
Transport,North,OTC,SME,Website,2020,Q1,4769399.663155171,0.6817201673380585,3251395.936468223
Transport,North,OTC,SME,Trade Show,2020,Q1,4936337.589727249,0.6305855341146673,3112783.075588467
Transport,North,OTC,SME,Mail,2020,Q1,4820597.665287925,0.27313786312918625,1316687.745302288
Transport,West,MPLS,LargeEnterprise,Website,2020,Q1,26225362.556800976,0.9075733638234024,23801440.513164166
Transport,West,MPLS,LargeEnterprise,Trade Show,2020,Q1,26864354.84154608,0.7036231016940224,18902380.67861748
Transport,West,MPLS,LargeEnterprise,Mail,2020,Q1,26739832.540616937,0.5310928093607167,14201332.785831358
Transport,West,MPLS,MidMarket,Website,2020,Q1,19485419.683738157,0.5850175014602911,11399311.538285673
Transport,West,MPLS,MidMarket,Trade Show,2020,Q1,19349816.630013224,0.4044240586821225,7825531.376264778
Transport,West,MPLS,MidMarket,Mail,2020,Q1,19281286.893289912,0.24286713013108802,4682790.813007483
Transport,West,MPLS,SME,Website,2020,Q1,19639017.843707826,0.3446143179321859,6767886.739067401
Transport,West,MPLS,SME,Trade Show,2020,Q1,19137098.143909667,0.7223753438365069,13824167.851739723
Transport,West,MPLS,SME,Mail,2020,Q1,19659130.009753898,0.023529879311970515,462576.95650784695
Transport,West,SD-WAN,LargeEnterprise,Website,2020,Q1,6333866.78912965,0.11910828207650125,754415.9921546376
Transport,West,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6462873.185631671,0.053242483500447586,344099.41895147937
Transport,West,SD-WAN,LargeEnterprise,Mail,2020,Q1,6421307.058865566,0.04828507417983193,310053.28766880225
Transport,West,SD-WAN,MidMarket,Website,2020,Q1,5041365.636988235,0.8141329489703467,4104341.872879002
Transport,West,SD-WAN,MidMarket,Trade Show,2020,Q1,4968172.695870994,0.6714383878172222,3335821.8653131626
Transport,West,SD-WAN,MidMarket,Mail,2020,Q1,4854896.014138671,0.45572339934208567,2212489.715015617
Transport,West,SD-WAN,SME,Website,2020,Q1,4777853.525959186,0.10196411101194137,487169.587319698
Transport,West,SD-WAN,SME,Trade Show,2020,Q1,4905040.178407188,0.4721189226098224,2315762.2843874926
Transport,West,SD-WAN,SME,Mail,2020,Q1,4814034.364397813,0.4550634645337317,2190691.1562473094
Transport,West,MS365,LargeEnterprise,Website,2020,Q1,9821857.727539014,0.17280975771541426,1697312.8542112864
Transport,West,MS365,LargeEnterprise,Trade Show,2020,Q1,10001217.412507335,0.41782055028369464,4178714.162800683
Transport,West,MS365,LargeEnterprise,Mail,2020,Q1,9869475.531260831,0.384594450333531,3795745.5170254936
Transport,West,MS365,MidMarket,Website,2020,Q1,7410204.7887952505,0.5888990921690834,4363862.872908518
Transport,West,MS365,MidMarket,Trade Show,2020,Q1,7368463.630078265,0.6069880318155851,4472569.236325928
Transport,West,MS365,MidMarket,Mail,2020,Q1,7542269.534684134,0.052585769185721845,396616.0448874016
Transport,West,MS365,SME,Website,2020,Q1,7544356.207989272,0.36213585774888296,2732081.906543305
Transport,West,MS365,SME,Trade Show,2020,Q1,7355725.440483098,0.5983083207713822,4400991.736350778
Transport,West,MS365,SME,Mail,2020,Q1,7262591.769214577,0.4829480830652824,3507454.773027878
Transport,West,Google Workspaces,LargeEnterprise,Website,2020,Q1,6517168.13568511,0.8151004507170229,5312146.684795553
Transport,West,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6407956.498211579,0.6291720137218083,4031706.893821527
Transport,West,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6587871.059460569,0.16315836145654392,1074866.2475485725
Transport,West,Google Workspaces,MidMarket,Website,2020,Q1,4900027.70073467,0.07633462255640404,374041.76505150535
Transport,West,Google Workspaces,MidMarket,Trade Show,2020,Q1,4780990.143343984,0.6138741215139366,2934926.1242120783
Transport,West,Google Workspaces,MidMarket,Mail,2020,Q1,4809294.334335885,0.034920631909124505,167943.5971919814
Transport,West,Google Workspaces,SME,Website,2020,Q1,4893889.586859858,0.5606290463970555,2743656.652253722
Transport,West,Google Workspaces,SME,Trade Show,2020,Q1,5016276.697215658,0.8938164269394601,4483630.514044975
Transport,West,Google Workspaces,SME,Mail,2020,Q1,4919917.216189329,0.5509457272033262,2710607.368453594
Transport,West,Hyperscaler,LargeEnterprise,Website,2020,Q1,9908921.000125082,0.3748797306341306,3714653.635401771
Transport,West,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9703417.129846346,0.6146909253358119,5964602.454464618
Transport,West,Hyperscaler,LargeEnterprise,Mail,2020,Q1,9842846.83582654,0.4407577170620256,4338310.700750088
Transport,West,Hyperscaler,MidMarket,Website,2020,Q1,7326320.920187131,0.5228797819569788,3830785.0852942993
Transport,West,Hyperscaler,MidMarket,Trade Show,2020,Q1,7421608.460680422,0.8949769202499336,6642168.283440615
Transport,West,Hyperscaler,MidMarket,Mail,2020,Q1,7147759.004735555,0.3729364795327278,2665660.079774432
Transport,West,Hyperscaler,SME,Website,2020,Q1,7346985.097307532,0.9135191299944793,6711611.434174782
Transport,West,Hyperscaler,SME,Trade Show,2020,Q1,7258196.681314785,0.8610296034386998,6249522.2101925565
Transport,West,Hyperscaler,SME,Mail,2020,Q1,7271783.277575059,0.19404366670193865,1411043.4906425057
Transport,West,OTC,LargeEnterprise,Website,2020,Q1,6717700.305956558,0.07519962282265552,505168.52924357075
Transport,West,OTC,LargeEnterprise,Trade Show,2020,Q1,6406411.258417887,0.10473132129478104,670951.9158518661
Transport,West,OTC,LargeEnterprise,Mail,2020,Q1,6457831.434364772,0.027128516112456744,175191.38411869438
Transport,West,OTC,MidMarket,Website,2020,Q1,4902967.772719261,0.09877638311057269,484297.423096909
Transport,West,OTC,MidMarket,Trade Show,2020,Q1,5008908.084444887,0.6520263670113754,3265940.1409945074
Transport,West,OTC,MidMarket,Mail,2020,Q1,4875001.024961911,0.07691732955261524,374972.06040633237
Transport,West,OTC,SME,Website,2020,Q1,4973159.584266451,0.3098370924761356,1540869.3060089445
Transport,West,OTC,SME,Trade Show,2020,Q1,5006912.229464441,0.8041827923112872,4026472.657548246
Transport,West,OTC,SME,Mail,2020,Q1,4843004.906746555,0.03187561959167631,154373.782088075
Transport,South,MPLS,LargeEnterprise,Website,2020,Q1,25961733.626995273,0.7756003736335996,20135930.30127352
Transport,South,MPLS,LargeEnterprise,Trade Show,2020,Q1,25903823.291234706,0.27494348828699594,7122087.535662002
Transport,South,MPLS,LargeEnterprise,Mail,2020,Q1,26665902.627122007,0.12107493796435687,3228572.506342378
Transport,South,MPLS,MidMarket,Website,2020,Q1,19053216.234344322,0.6649329354423016,12669111.000319486
Transport,South,MPLS,MidMarket,Trade Show,2020,Q1,19370105.306594416,0.601206275973091,11645428.876584236
Transport,South,MPLS,MidMarket,Mail,2020,Q1,19815290.269114155,0.8348236927154298,16542273.794690002
Transport,South,MPLS,SME,Website,2020,Q1,19678532.19947841,0.7009667811756526,13793997.374129817
Transport,South,MPLS,SME,Trade Show,2020,Q1,19523547.231152434,0.7652720745617576,14940825.492388481
Transport,South,MPLS,SME,Mail,2020,Q1,19647937.872665662,0.2751124982170281,5405393.27296201
Transport,South,SD-WAN,LargeEnterprise,Website,2020,Q1,6412367.16766466,0.17679317115293944,1133662.7261684278
Transport,South,SD-WAN,LargeEnterprise,Trade Show,2020,Q1,6505619.981976538,0.7155778665424068,4655277.667238423
Transport,South,SD-WAN,LargeEnterprise,Mail,2020,Q1,6534014.527003873,0.7684246549112281,5020897.8580979025
Transport,South,SD-WAN,MidMarket,Website,2020,Q1,5020356.736586381,0.9410748334806328,4724531.379896401
Transport,South,SD-WAN,MidMarket,Trade Show,2020,Q1,4828250.548841192,0.39786061629674085,1920970.738997034
Transport,South,SD-WAN,MidMarket,Mail,2020,Q1,5010348.550649479,0.35969700064521615,1802207.3458557234
Transport,South,SD-WAN,SME,Website,2020,Q1,4943272.420247794,0.739828183097477,3657172.253227793
Transport,South,SD-WAN,SME,Trade Show,2020,Q1,4756102.24932028,0.3303553278378368,1571203.7178044738
Transport,South,SD-WAN,SME,Mail,2020,Q1,4967389.401069818,0.8849118860673508,4395701.9237316605
Transport,South,MS365,LargeEnterprise,Website,2020,Q1,9521331.126529433,0.816907986732431,7778051.441585989
Transport,South,MS365,LargeEnterprise,Trade Show,2020,Q1,10098428.676088287,0.4132543857325172,4173219.939400502
Transport,South,MS365,LargeEnterprise,Mail,2020,Q1,10023582.012614718,0.7158188037240075,7175068.485299347
Transport,South,MS365,MidMarket,Website,2020,Q1,7258804.686393021,0.7192703016396014,5221042.63632486
Transport,South,MS365,MidMarket,Trade Show,2020,Q1,7240835.053588517,0.10693643670577664,774309.0994050372
Transport,South,MS365,MidMarket,Mail,2020,Q1,7296648.486947523,0.8583997322787926,6263441.107728211
Transport,South,MS365,SME,Website,2020,Q1,7285275.1343915,0.4849372301009857,3532901.1441954
Transport,South,MS365,SME,Trade Show,2020,Q1,7292552.018273422,0.7868700181412771,5738290.538915014
Transport,South,MS365,SME,Mail,2020,Q1,7268224.445753765,0.310846624968775,2259303.0384781035
Transport,South,Google Workspaces,LargeEnterprise,Website,2020,Q1,6581786.696072666,0.8517918347864284,5606312.166020641
Transport,South,Google Workspaces,LargeEnterprise,Trade Show,2020,Q1,6399038.798821583,0.3758495780101133,2405076.0322074345
Transport,South,Google Workspaces,LargeEnterprise,Mail,2020,Q1,6671725.850311739,0.020187392391480458,134684.7476686267
Transport,South,Google Workspaces,MidMarket,Website,2020,Q1,4993720.745209395,0.8610590578341077,4299888.47995664
Transport,South,Google Workspaces,MidMarket,Trade Show,2020,Q1,4892944.962356581,0.09580947617896554,468790.4938158923
Transport,South,Google Workspaces,MidMarket,Mail,2020,Q1,5005818.989583565,0.31015481933498995,1552578.8843379526
Transport,South,Google Workspaces,SME,Website,2020,Q1,4824143.521009088,0.9030582490277566,4356482.601141063
Transport,South,Google Workspaces,SME,Trade Show,2020,Q1,4755269.6367111895,0.9035707181213027,4296722.400503556
Transport,South,Google Workspaces,SME,Mail,2020,Q1,4935762.377508947,0.5490316148358889,2709889.5885699634
Transport,South,Hyperscaler,LargeEnterprise,Website,2020,Q1,9774745.64417883,0.6039269794396113,5903232.611679418
Transport,South,Hyperscaler,LargeEnterprise,Trade Show,2020,Q1,9840298.727777522,0.4315387906596206,4246470.612714515
Transport,South,Hyperscaler,LargeEnterprise,Mail,2020,Q1,10039603.64541104,0.28561812539618064,2867492.772922963
